Date,org_akam,filtered_akam
1997-12-30 00:00:00-05:00,16.583791732788086,12.5400915
1997-12-31 00:00:00-05:00,16.371814727783203,12.540333
1998-01-02 00:00:00-05:00,16.658607482910156,12.540478
1998-01-05 00:00:00-05:00,16.633670806884766,12.540563
1998-01-06 00:00:00-05:00,16.683544158935547,12.540571
1998-01-07 00:00:00-05:00,16.820703506469727,12.540665
1998-01-08 00:00:00-05:00,16.621198654174805,12.54068
1998-01-09 00:00:00-05:00,16.484031677246094,12.540707
1998-01-12 00:00:00-05:00,16.521446228027344,12.540748
1998-01-13 00:00:00-05:00,16.78329849243164,12.540823
1998-01-14 00:00:00-05:00,16.770824432373047,12.540999
1998-01-15 00:00:00-05:00,16.45909881591797,12.5412445
1998-01-16 00:00:00-05:00,16.608722686767578,12.541675
1998-01-20 00:00:00-05:00,16.608722686767578,12.542155
1998-01-21 00:00:00-05:00,16.43416404724121,12.542798
1998-01-22 00:00:00-05:00,16.10997200012207,12.543506
1998-01-23 00:00:00-05:00,16.27206039428711,12.544226
1998-01-26 00:00:00-05:00,16.359346389770508,12.544955
1998-01-27 00:00:00-05:00,16.07255744934082,12.545419
1998-01-28 00:00:00-05:00,16.85810661315918,12.545847
1998-01-29 00:00:00-05:00,17.02020835876465,12.546195
1998-01-30 00:00:00-05:00,16.658607482910156,12.546325
1998-02-02 00:00:00-05:00,17.331926345825195,12.546479
1998-02-03 00:00:00-05:00,17.631195068359375,12.546508
1998-02-04 00:00:00-05:00,17.51896858215332,12.546566
1998-02-05 00:00:00-05:00,17.45661735534668,12.546625
1998-02-06 00:00:00-05:00,17.469085693359375,12.546597
1998-02-09 00:00:00-05:00,17.381805419921875,12.546692
1998-02-10 00:00:00-05:00,17.157360076904297,12.54656
1998-02-11 00:00:00-05:00,17.53142738342285,12.546361
1998-02-12 00:00:00-05:00,17.69352912902832,12.546297
1998-02-13 00:00:00-05:00,17.55637550354004,12.546195
1998-02-17 00:00:00-05:00,17.581314086914062,12.54614
1998-02-18 00:00:00-05:00,17.641536712646484,12.546287
1998-02-19 00:00:00-05:00,17.566247940063477,12.5465555
1998-02-20 00:00:00-05:00,17.654096603393555,12.547019
1998-02-23 00:00:00-05:00,17.265113830566406,12.547555
1998-02-24 00:00:00-05:00,17.014175415039062,12.548166
1998-02-25 00:00:00-05:00,17.114545822143555,12.548752
1998-02-26 00:00:00-05:00,17.31531524658203,12.549289
1998-02-27 00:00:00-05:00,17.127094268798828,12.549708
1998-03-02 00:00:00-05:00,17.867389678955078,12.5502
1998-03-03 00:00:00-05:00,17.817209243774414,12.550571
1998-03-04 00:00:00-05:00,18.043048858642578,12.551077
1998-03-05 00:00:00-05:00,17.85484504699707,12.551565
1998-03-06 00:00:00-05:00,17.980318069458008,12.55209
1998-03-09 00:00:00-05:00,18.043048858642578,12.552651
1998-03-10 00:00:00-05:00,18.09324073791504,12.553128
1998-03-11 00:00:00-05:00,18.181079864501953,12.553512
1998-03-12 00:00:00-05:00,18.10578727722168,12.553911
1998-03-13 00:00:00-05:00,18.017961502075195,12.554059
1998-03-16 00:00:00-05:00,18.36928367614746,12.554143
1998-03-17 00:00:00-05:00,18.7331485748291,12.55407
1998-03-18 00:00:00-05:00,18.820987701416016,12.553938
1998-03-19 00:00:00-05:00,18.908811569213867,12.553729
1998-03-20 00:00:00-05:00,18.808441162109375,12.553452
1998-03-23 00:00:00-05:00,18.88371467590332,12.55317
1998-03-24 00:00:00-05:00,19.059383392333984,12.552861
1998-03-25 00:00:00-05:00,19.17230796813965,12.552612
1998-03-26 00:00:00-05:00,19.18485450744629,12.552538
1998-03-27 00:00:00-05:00,18.996654510498047,12.552579
1998-03-30 00:00:00-05:00,18.820987701416016,12.552804
1998-03-31 00:00:00-05:00,18.268903732299805,12.55307
1998-04-01 00:00:00-05:00,18.494766235351562,12.553394
1998-04-02 00:00:00-05:00,18.570035934448242,12.553809
1998-04-03 00:00:00-05:00,18.494766235351562,12.5542
1998-04-06 00:00:00-04:00,18.432022094726562,12.554556
1998-04-07 00:00:00-04:00,18.570035934448242,12.554848
1998-04-08 00:00:00-04:00,18.595134735107422,12.554985
1998-04-09 00:00:00-04:00,18.88371467590332,12.555027
1998-04-13 00:00:00-04:00,19.02174186706543,12.554895
1998-04-14 00:00:00-04:00,18.87117576599121,12.554599
1998-04-15 00:00:00-04:00,19.460901260375977,12.554189
1998-04-16 00:00:00-04:00,19.34798240661621,12.553647
1998-04-17 00:00:00-04:00,19.561275482177734,12.5532
1998-04-20 00:00:00-04:00,19.398160934448242,12.552836
1998-04-21 00:00:00-04:00,19.4985408782959,12.552652
1998-04-22 00:00:00-04:00,19.17230796813965,12.552694
1998-04-23 00:00:00-04:00,18.921369552612305,12.552907
1998-04-24 00:00:00-04:00,18.532400131225586,12.553164
1998-04-27 00:00:00-04:00,18.10578727722168,12.553393
1998-04-28 00:00:00-04:00,18.570035934448242,12.553571
1998-04-29 00:00:00-04:00,18.657869338989258,12.553678
1998-04-30 00:00:00-04:00,18.94645881652832,12.55372
1998-05-01 00:00:00-04:00,19.0342960357666,12.553817
1998-05-04 00:00:00-04:00,19.410720825195312,12.553984
1998-05-05 00:00:00-04:00,19.335430145263672,12.5543
1998-05-06 00:00:00-04:00,18.846084594726562,12.554648
1998-05-07 00:00:00-04:00,18.5574893951416,12.554969
1998-05-08 00:00:00-04:00,18.858623504638672,12.555307
1998-05-11 00:00:00-04:00,18.846084594726562,12.5554085
1998-05-12 00:00:00-04:00,18.720605850219727,12.555382
1998-05-13 00:00:00-04:00,18.959016799926758,12.555209
1998-05-14 00:00:00-04:00,19.209951400756836,12.554959
1998-05-15 00:00:00-04:00,19.247596740722656,12.554582
1998-05-18 00:00:00-04:00,19.247596740722656,12.554043
1998-05-19 00:00:00-04:00,19.460901260375977,12.55353
1998-05-20 00:00:00-04:00,19.382654190063477,12.552981
1998-05-21 00:00:00-04:00,19.16813850402832,12.552224
1998-05-22 00:00:00-04:00,19.332183837890625,12.55145
1998-05-26 00:00:00-04:00,19.281705856323242,12.550622
1998-05-27 00:00:00-04:00,19.3574275970459,12.5498
1998-05-28 00:00:00-04:00,19.180767059326172,12.548991
1998-05-29 00:00:00-04:00,18.70124053955078,12.547988
1998-06-01 00:00:00-04:00,19.004093170166016,12.54706
1998-06-02 00:00:00-04:00,18.840042114257812,12.546033
1998-06-03 00:00:00-04:00,18.524572372436523,12.544765
1998-06-04 00:00:00-04:00,18.776962280273438,12.543578
1998-06-05 00:00:00-04:00,18.90315055847168,12.542392
1998-06-08 00:00:00-04:00,19.016708374023438,12.541383
1998-06-09 00:00:00-04:00,18.751720428466797,12.540708
1998-06-10 00:00:00-04:00,17.843164443969727,12.540173
1998-06-11 00:00:00-04:00,17.754831314086914,12.539991
1998-06-12 00:00:00-04:00,17.527685165405273,12.540013
1998-06-15 00:00:00-04:00,16.354124069213867,12.54
1998-06-16 00:00:00-04:00,16.404598236083984,12.540121
1998-06-17 00:00:00-04:00,16.64435577392578,12.540169
1998-06-18 00:00:00-04:00,16.63174057006836,12.5401325
1998-06-19 00:00:00-04:00,16.85887908935547,12.5401945
1998-06-22 00:00:00-04:00,16.770545959472656,12.540212
1998-06-23 00:00:00-04:00,16.606502532958984,12.540331
1998-06-24 00:00:00-04:00,16.64435577392578,12.540419
1998-06-25 00:00:00-04:00,16.92197036743164,12.54038
1998-06-26 00:00:00-04:00,16.732688903808594,12.540419
1998-06-29 00:00:00-04:00,16.770545959472656,12.540398
1998-06-30 00:00:00-04:00,16.59387969970703,12.540185
1998-07-01 00:00:00-04:00,16.934595108032227,12.540052
1998-07-02 00:00:00-04:00,16.606502532958984,12.539797
1998-07-06 00:00:00-04:00,16.64435577392578,12.5395775
1998-07-07 00:00:00-04:00,16.58127212524414,12.539399
1998-07-08 00:00:00-04:00,16.53078842163086,12.539186
1998-07-09 00:00:00-04:00,16.543407440185547,12.538936
1998-07-10 00:00:00-04:00,16.29102325439453,12.5386095
1998-07-13 00:00:00-04:00,16.20269203186035,12.538103
1998-07-14 00:00:00-04:00,16.404598236083984,12.537529
1998-07-15 00:00:00-04:00,16.467697143554688,12.536765
1998-07-16 00:00:00-04:00,16.669593811035156,12.536001
1998-07-17 00:00:00-04:00,16.821022033691406,12.535238
1998-07-20 00:00:00-04:00,16.770545959472656,12.534583
1998-07-21 00:00:00-04:00,16.556028366088867,12.534069
1998-07-22 00:00:00-04:00,16.240549087524414,12.533684
1998-07-23 00:00:00-04:00,15.798890113830566,12.533391
1998-07-24 00:00:00-04:00,15.596985816955566,12.533198
1998-07-27 00:00:00-04:00,15.824128150939941,12.533165
1998-07-28 00:00:00-04:00,15.521273612976074,12.533224
1998-07-29 00:00:00-04:00,15.306755065917969,12.533363
1998-07-30 00:00:00-04:00,15.256279945373535,12.533568
1998-07-31 00:00:00-04:00,15.167935371398926,12.53383
1998-08-03 00:00:00-04:00,15.092241287231445,12.534091
1998-08-04 00:00:00-04:00,14.86508560180664,12.534174
1998-08-05 00:00:00-04:00,15.294129371643066,12.534216
1998-08-06 00:00:00-04:00,15.62222957611084,12.534184
1998-08-07 00:00:00-04:00,15.798890113830566,12.534088
1998-08-10 00:00:00-04:00,15.432947158813477,12.533923
1998-08-11 00:00:00-04:00,15.445565223693848,12.533674
1998-08-12 00:00:00-04:00,15.761034965515137,12.533397
1998-08-13 00:00:00-04:00,15.458181381225586,12.53301
1998-08-14 00:00:00-04:00,15.256279945373535,12.532495
1998-08-17 00:00:00-04:00,15.357226371765137,12.531938
1998-08-18 00:00:00-04:00,15.647462844848633,12.531277
1998-08-19 00:00:00-04:00,15.746596336364746,12.530541
1998-08-20 00:00:00-04:00,15.55595874786377,12.529793
1998-08-21 00:00:00-04:00,15.276352882385254,12.529182
1998-08-24 00:00:00-04:00,15.250935554504395,12.5286875
1998-08-25 00:00:00-04:00,15.339909553527832,12.52827
1998-08-26 00:00:00-04:00,15.07300853729248,12.528074
1998-08-27 00:00:00-04:00,15.009461402893066,12.528151
1998-08-28 00:00:00-04:00,14.767991065979004,12.528361
1998-08-31 00:00:00-04:00,13.929191589355469,12.528615
1998-09-01 00:00:00-04:00,13.840225219726562,12.528868
1998-09-02 00:00:00-04:00,14.056283950805664,12.52902
1998-09-03 00:00:00-04:00,14.374004364013672,12.529279
1998-09-04 00:00:00-04:00,14.285040855407715,12.529381
1998-09-08 00:00:00-04:00,15.034886360168457,12.52959
1998-09-09 00:00:00-04:00,14.971336364746094,12.529988
1998-09-10 00:00:00-04:00,14.196083068847656,12.5303
1998-09-11 00:00:00-04:00,14.551937103271484,12.530793
1998-09-14 00:00:00-04:00,14.361291885375977,12.531273
1998-09-15 00:00:00-04:00,14.4502592086792,12.531707
1998-09-16 00:00:00-04:00,14.920503616333008,12.5323305
1998-09-17 00:00:00-04:00,14.412134170532227,12.53282
1998-09-18 00:00:00-04:00,14.4375581741333,12.533416
1998-09-21 00:00:00-04:00,14.526527404785156,12.533893
1998-09-22 00:00:00-04:00,14.4375581741333,12.534247
1998-09-23 00:00:00-04:00,14.86966609954834,12.534734
1998-09-24 00:00:00-04:00,14.920503616333008,12.5350685
1998-09-25 00:00:00-04:00,15.11113452911377,12.535477
1998-09-28 00:00:00-04:00,15.683046340942383,12.536075
1998-09-29 00:00:00-04:00,15.695757865905762,12.536787
1998-09-30 00:00:00-04:00,14.984044075012207,12.53773
1998-10-01 00:00:00-04:00,14.755279541015625,12.538664
1998-10-02 00:00:00-04:00,15.200108528137207,12.539605
1998-10-05 00:00:00-04:00,14.806117057800293,12.540416
1998-10-06 00:00:00-04:00,15.009461402893066,12.54107
1998-10-07 00:00:00-04:00,15.530534744262695,12.541591
1998-10-08 00:00:00-04:00,15.759303092956543,12.541978
1998-10-09 00:00:00-04:00,16.089738845825195,12.542196
1998-10-12 00:00:00-04:00,16.38205337524414,12.54222
1998-10-13 00:00:00-04:00,16.165990829467773,12.542062
1998-10-14 00:00:00-04:00,16.165990829467773,12.541721
1998-10-15 00:00:00-04:00,16.71248435974121,12.541057
1998-10-16 00:00:00-04:00,17.309812545776367,12.540335
1998-10-19 00:00:00-04:00,17.22084617614746,12.5396
1998-10-20 00:00:00-04:00,17.58940887451172,12.539043
1998-10-21 00:00:00-04:00,17.131893157958984,12.538677
1998-10-22 00:00:00-04:00,16.559980392456055,12.538563
1998-10-23 00:00:00-04:00,15.746596336364746,12.538439
1998-10-26 00:00:00-05:00,15.962645530700684,12.538481
1998-10-27 00:00:00-05:00,15.93722915649414,12.538532
1998-10-28 00:00:00-05:00,15.772012710571289,12.538455
1998-10-29 00:00:00-05:00,16.191410064697266,12.538356
1998-10-30 00:00:00-05:00,16.191410064697266,12.538281
1998-11-02 00:00:00-05:00,16.331212997436523,12.538244
1998-11-03 00:00:00-05:00,16.267669677734375,12.538287
1998-11-04 00:00:00-05:00,16.35663414001465,12.538439
1998-11-05 00:00:00-05:00,16.725196838378906,12.538883
1998-11-06 00:00:00-05:00,16.394760131835938,12.539385
1998-11-09 00:00:00-05:00,16.115158081054688,12.540066
1998-11-10 00:00:00-05:00,15.619500160217285,12.540765
1998-11-11 00:00:00-05:00,15.632209777832031,12.541419
